Oe6_s01273	gi|848932340|ref|XM_012973601.1|	86.01	436	53	5	2443	2874	97	528	1e-124	460
Oe6_s01273	gi|1111046569|ref|XM_019374828.1|	77.80	838	117	35	2442	3276	116	887	2e-122	453
Oe6_s01273	gi|950822976|gb|KR340352.1|	91.61	322	24	2	2579	2897	1	322	4e-119	442
Oe6_s01273	gi|950822976|gb|KR340352.1|	90.78	141	13	0	3053	3193	448	588	5e-43	189
Oe6_s01273	gi|950822976|gb|KR340352.1|	94.12	85	5	0	3085	3169	426	510	3e-25	130
Oe6_s01273	gi|1111046567|ref|XM_019374827.1|	79.25	636	96	25	2442	3074	116	718	1e-109	411
Oe6_s01273	gi|1083915030|ref|XM_018767326.1|	84.17	379	60	0	2442	2820	117	495	6e-97	368
Oe6_s01273	gi|1083915029|ref|XM_009590365.2|	84.17	379	60	0	2442	2820	116	494	6e-97	368
Oe6_s01273	gi|1025091591|ref|XM_016601669.1|	83.64	379	62	0	2442	2820	123	501	1e-93	357
Oe6_s01273	gi|698481656|ref|XM_009789500.1|	83.64	379	62	0	2442	2820	115	493	1e-93	357
Oe6_s01273	gi|1025384807|ref|XM_016578128.1|	83.38	385	58	4	2442	2820	119	503	6e-92	351
Oe6_s01273	gi|1025150909|ref|XM_016616467.1|	82.94	381	65	0	2443	2823	102	482	1e-89	344
Oe6_s01273	gi|1111045586|ref|XM_019374303.1|	82.68	381	66	0	2443	2823	112	492	5e-88	339
Oe6_s01273	gi|698473738|ref|XM_009786225.1|	82.68	381	66	0	2443	2823	117	497	5e-88	339
Oe6_s01273	gi|1083889598|ref|XM_009618717.2|	82.25	383	64	4	2443	2823	115	495	1e-84	327
Oe6_s01273	gi|1083889596|ref|XM_018775326.1|	82.25	383	64	4	2443	2823	114	494	1e-84	327
Oe6_s01273	gi|1083889595|ref|XM_009618716.2|	82.25	383	64	4	2443	2823	114	494	1e-84	327
Oe6_s01273	gi|970049959|ref|XM_015231012.1|	81.41	382	71	0	2442	2823	105	486	3e-80	313
Oe6_s01273	gi|1104635735|ref|XM_004247251.3|	80.89	382	73	0	2442	2823	115	496	7e-77	302
Oe6_s01273	gi|1025058163|ref|XM_016593368.1|	83.85	260	42	0	2564	2823	28	287	9e-61	248
Oe6_s01273	gi|1173767384|ref|XM_011093106.2|	72.06	383	105	2	2443	2824	104	485	3e-20	113
Oe6_s01273	gi|663673454|emb|HG975448.1|	86.90	84	11	0	2564	2647	70076437	70076354	1e-14	95.3
Oe6_s01273	gi|663681331|emb|HG975521.1|	85.71	84	12	0	2564	2647	55800816	55800733	6e-13	89.8
