Oe6_s08900	gi|556042389|gb|CP003976.1|	94.87	39	2	0	402	440	2373352	2373314	1e-04	62.1
Oe6_s08900	gi|690137829|emb|LM741345.1|	97.06	34	1	0	406	439	322	355	0.002	58.4
Oe6_s08900	gi|58036730|gb|AC145963.5|	100.00	31	0	0	2211	2241	115071	115101	0.002	58.4
Oe6_s08900	gi|1176289060|ref|XM_020791150.1|	100.00	30	0	0	2212	2241	199	170	0.007	56.5
Oe6_s08900	gi|1176289058|ref|XM_020791149.1|	100.00	30	0	0	2212	2241	199	170	0.007	56.5
Oe6_s08900	gi|974119626|ref|XM_015403949.1|	96.97	33	1	0	402	434	324	292	0.007	56.5
Oe6_s08900	gi|961010910|ref|XM_014966078.1|	90.70	43	2	2	2199	2239	4	46	0.007	56.5
Oe6_s08900	gi|961010908|ref|XM_014966077.1|	90.70	43	2	2	2199	2239	4	46	0.007	56.5
Oe6_s08900	gi|961010906|ref|XM_014966076.1|	90.70	43	2	2	2199	2239	4	46	0.007	56.5
Oe6_s08900	gi|971415287|ref|XM_015292734.1|	100.00	29	0	0	2213	2241	82	110	0.024	54.7
Oe6_s08900	gi|1201876098|ref|XR_002437415.1|	100.00	28	0	0	2214	2241	61	34	0.086	52.8
Oe6_s08900	gi|1201876097|ref|XR_002437414.1|	100.00	28	0	0	2214	2241	103	76	0.086	52.8
Oe6_s08900	gi|1113737030|ref|XR_002088215.1|	100.00	28	0	0	2216	2243	2469	2496	0.086	52.8
Oe6_s08900	gi|1113737029|ref|XR_002088210.1|	100.00	28	0	0	2216	2243	2691	2718	0.086	52.8
Oe6_s08900	gi|987974438|ref|XM_006778071.2|	100.00	28	0	0	3443	3470	75	48	0.086	52.8
Oe6_s08900	gi|973216272|ref|XM_015339161.1|	100.00	28	0	0	2214	2241	2437	2410	0.086	52.8
Oe6_s08900	gi|940743919|ref|XM_006093046.2|	100.00	28	0	0	3443	3470	75	48	0.086	52.8
Oe6_s08900	gi|937937345|dbj|AP014967.1|	100.00	28	0	0	2213	2240	10747539	10747566	0.086	52.8
Oe6_s08900	gi|768374700|ref|XM_011586526.1|	100.00	28	0	0	2214	2241	13	40	0.086	52.8
Oe6_s08900	gi|768374696|ref|XM_011586524.1|	100.00	28	0	0	2214	2241	13	40	0.086	52.8
Oe6_s08900	gi|768374692|ref|XM_011586522.1|	100.00	28	0	0	2214	2241	13	40	0.086	52.8
Oe6_s08900	gi|641704861|ref|XM_008143024.1|	100.00	28	0	0	3443	3470	62	35	0.086	52.8
Oe6_s08900	gi|45430074|gb|AC136448.2|	100.00	28	0	0	2213	2240	69195	69168	0.086	52.8
