Oe6_s03659	gi|1160578522|emb|LT827010.1|	100.00	28	0	0	464	491	6144646	6144619	0.015	52.8
Oe6_s03659	gi|1085971387|emb|LT629780.1|	100.00	28	0	0	464	491	1954165	1954138	0.015	52.8
Oe6_s03659	gi|1061591915|gb|CP013394.1|	100.00	28	0	0	464	491	55576	55603	0.015	52.8
Oe6_s03659	gi|1061582829|gb|CP013388.1|	94.29	35	1	1	457	491	424190	424157	0.015	52.8
Oe6_s03659	gi|1061516900|gb|CP013357.1|	100.00	28	0	0	464	491	3379956	3379983	0.015	52.8
Oe6_s03659	gi|1060150286|ref|XM_018018067.1|	100.00	28	0	0	463	490	3351	3324	0.015	52.8
Oe6_s03659	gi|1015637220|gb|CP015098.1|	100.00	28	0	0	464	491	4903979	4904006	0.015	52.8
Oe6_s03659	gi|821325517|gb|CP011412.1|	100.00	28	0	0	464	491	2126338	2126311	0.015	52.8
Oe6_s03659	gi|821325517|gb|CP011412.1|	100.00	28	0	0	464	491	2126410	2126383	0.015	52.8
Oe6_s03659	gi|821325517|gb|CP011412.1|	100.00	28	0	0	464	491	2126464	2126437	0.015	52.8
Oe6_s03659	gi|821325517|gb|CP011412.1|	100.00	28	0	0	464	491	2126494	2126467	0.015	52.8
Oe6_s03659	gi|820972611|ref|XM_004635105.2|	100.00	28	0	0	464	491	1734	1761	0.015	52.8
Oe6_s03659	gi|806957753|gb|CP011018.1|	100.00	28	0	0	464	491	4286608	4286581	0.015	52.8
Oe6_s03659	gi|685677664|gb|CP008726.1|	100.00	28	0	0	464	491	302728	302701	0.015	52.8
Oe6_s03659	gi|672194468|ref|XM_008778080.1|	100.00	28	0	0	464	491	1260	1287	0.015	52.8
Oe6_s03659	gi|627787876|gb|CP007597.1|	100.00	28	0	0	464	491	2796827	2796800	0.015	52.8
Oe6_s03659	gi|492002190|gb|CP005929.1|	100.00	28	0	0	464	491	1142273	1142300	0.015	52.8
Oe6_s03659	gi|469477505|gb|CP004036.1|	100.00	28	0	0	464	491	3619191	3619218	0.015	52.8
Oe6_s03659	gi|359832573|gb|CP003170.1|	100.00	28	0	0	464	491	6144013	6143986	0.015	52.8
Oe6_s03659	gi|301092098|ref|XM_002896176.1|	100.00	28	0	0	464	491	1352	1325	0.015	52.8
