Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2665990	2665948	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2665999	2665957	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666008	2665966	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666017	2665975	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666026	2665984	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666035	2665993	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666044	2666002	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666053	2666011	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666062	2666020	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	97.67	43	1	0	2198	2240	2666071	2666029	2e-08	75.0
Oe6_s03156	gi|1186411507|gb|CP018409.1|	93.02	43	3	0	2198	2240	2665981	2665939	4e-05	63.9
Oe6_s03156	gi|1186411507|gb|CP018409.1|	94.87	39	2	0	2202	2240	2666076	2666038	1e-04	62.1
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026649	3026607	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026658	3026616	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026667	3026625	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026676	3026634	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026685	3026643	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026694	3026652	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026703	3026661	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026712	3026670	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026721	3026679	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	97.67	43	1	0	2198	2240	3026730	3026688	2e-08	75.0
Oe6_s03156	gi|1186404606|gb|CP018407.1|	93.02	43	3	0	2198	2240	3026640	3026598	4e-05	63.9
