Oe6_s01763	gi|909827107|gb|CP011072.1|	99.74	756	2	0	8	763	1105994	1106749	0.0	1386
Oe6_s01763	gi|909827107|gb|CP011072.1|	89.80	49	5	0	82	130	141679	141631	7e-06	63.9
Oe6_s01763	gi|358635055|dbj|AP012304.1|	86.66	757	96	4	11	763	1617488	1618243	0.0	833
Oe6_s01763	gi|358635055|dbj|AP012304.1|	86.79	106	14	0	18	123	4091203	4091308	1e-22	119
Oe6_s01763	gi|56311475|emb|CR555306.1|	83.64	752	119	4	14	763	63707	62958	0.0	704
Oe6_s01763	gi|1246359713|gb|CP023439.1|	82.20	753	116	17	11	754	2768439	2767696	4e-177	632
Oe6_s01763	gi|1003326260|gb|CP014646.1|	82.46	741	110	16	11	741	294262	294992	1e-176	630
Oe6_s01763	gi|237624339|gb|CP001281.2|	80.30	736	131	13	18	746	3474829	3474101	2e-150	544
Oe6_s01763	gi|237624339|gb|CP001281.2|	86.99	123	16	0	20	142	3719266	3719388	1e-28	139
Oe6_s01763	gi|1033652334|gb|CP011514.1|	78.92	223	41	6	56	275	31499	31280	6e-31	147
Oe6_s01763	gi|1130060874|gb|CP019038.1|	85.00	80	10	2	34	112	2850818	2850896	7e-11	80.5
