Oe6_s02989	gi|1092256889|gb|CP017640.1|	89.33	4163	380	46	4	4143	2168980	2164859	0.0	5169
Oe6_s02989	gi|1092256889|gb|CP017640.1|	86.12	3371	432	26	4236	7582	2164813	2161455	0.0	3600
Oe6_s02989	gi|170652972|gb|CP001001.1|	89.31	4163	381	46	4	4143	1843723	1839602	0.0	5164
Oe6_s02989	gi|170652972|gb|CP001001.1|	86.12	3371	432	26	4236	7582	1839556	1836198	0.0	3600
Oe6_s02989	gi|1127864182|gb|CP015367.1|	85.65	3344	450	25	4239	7561	1461354	1458020	0.0	3489
Oe6_s02989	gi|1127864182|gb|CP015367.1|	88.93	2720	290	7	1425	4143	1464112	1461403	0.0	3345
Oe6_s02989	gi|1127864182|gb|CP015367.1|	93.95	1371	76	5	4	1370	1465492	1464125	0.0	2065
Oe6_s02989	gi|1127864182|gb|CP015367.1|	91.10	146	13	0	7596	7741	1457843	1457698	2e-45	198
Oe6_s02989	gi|689271676|gb|CP003811.1|	85.65	3344	450	25	4239	7561	2172714	2169380	0.0	3489
Oe6_s02989	gi|689271676|gb|CP003811.1|	88.50	2721	300	10	1425	4143	2175472	2172763	0.0	3278
Oe6_s02989	gi|689271676|gb|CP003811.1|	93.88	1372	75	7	4	1370	2176852	2175485	0.0	2060
Oe6_s02989	gi|689271676|gb|CP003811.1|	91.10	146	13	0	7596	7741	2169204	2169059	2e-45	198
Oe6_s02989	gi|240006747|gb|CP001510.1|	86.44	1232	161	6	5	1233	4856704	4857932	0.0	1345
Oe6_s02989	gi|240006747|gb|CP001510.1|	80.68	1330	226	30	2663	3978	4859310	4860622	0.0	1003
Oe6_s02989	gi|240006747|gb|CP001510.1|	76.47	340	74	6	6514	6850	1910082	1910418	7e-40	180
Oe6_s02989	gi|240006747|gb|CP001510.1|	85.82	141	13	5	7665	7801	1911338	1911475	9e-29	143
Oe6_s02989	gi|240006747|gb|CP001510.1|	86.92	107	12	2	7695	7800	1995972	1996077	2e-21	119
Oe6_s02989	gi|240006747|gb|CP001510.1|	88.00	75	9	0	7665	7739	185888	185814	1e-12	89.8
Oe6_s02989	gi|984350221|gb|CP006992.1|	86.39	1234	158	9	5	1233	4670399	4671627	0.0	1339
Oe6_s02989	gi|984350221|gb|CP006992.1|	80.78	1337	221	32	2658	3978	4673002	4674318	0.0	1013
Oe6_s02989	gi|984350221|gb|CP006992.1|	77.89	303	61	6	6505	6804	1944416	1944715	5e-41	183
Oe6_s02989	gi|984350221|gb|CP006992.1|	100.00	76	0	0	7665	7740	1945694	1945769	3e-28	141
Oe6_s02989	gi|984350221|gb|CP006992.1|	85.84	113	11	4	7691	7800	1974904	1975014	2e-20	115
Oe6_s02989	gi|984350221|gb|CP006992.1|	88.00	75	9	0	7665	7739	173827	173753	1e-12	89.8
Oe6_s02989	gi|254265931|emb|FP103042.2|	86.20	1232	164	6	5	1233	5270296	5271524	0.0	1328
Oe6_s02989	gi|254265931|emb|FP103042.2|	80.80	1328	228	27	2663	3978	5272902	5274214	0.0	1014
Oe6_s02989	gi|254265931|emb|FP103042.2|	89.05	137	13	2	7665	7800	2627598	2627733	1e-36	169
Oe6_s02989	gi|254265931|emb|FP103042.2|	88.00	75	9	0	7665	7739	157295	157221	1e-12	89.8
Oe6_s02989	gi|1189412014|gb|CP021054.1|	86.12	1232	165	6	5	1233	796019	797247	0.0	1323
Oe6_s02989	gi|1189412014|gb|CP021054.1|	80.63	1311	230	24	2679	3978	798641	799938	0.0	992
Oe6_s02989	gi|1189412014|gb|CP021054.1|	89.78	137	12	2	7665	7800	3699614	3699749	3e-38	174
Oe6_s02989	gi|1189412014|gb|CP021054.1|	88.00	75	9	0	7665	7739	1840476	1840402	1e-12	89.8
Oe6_s02989	gi|1134968090|gb|CP019322.1|	86.15	1235	159	10	5	1233	2283742	2282514	0.0	1323
Oe6_s02989	gi|1134968090|gb|CP019322.1|	80.95	1328	226	27	2663	3978	2281136	2279824	0.0	1026
Oe6_s02989	gi|1134968090|gb|CP019322.1|	89.78	137	12	2	7665	7800	5096644	5096509	3e-38	174
Oe6_s02989	gi|1134968090|gb|CP019322.1|	88.00	75	9	0	7665	7739	1265579	1265653	1e-12	89.8
Oe6_s02989	gi|1024840729|dbj|AP014809.1|	86.08	1236	165	7	5	1237	5003125	5004356	0.0	1323
Oe6_s02989	gi|1024840729|dbj|AP014809.1|	76.75	972	195	25	1498	2455	5004499	5005453	2e-140	514
Oe6_s02989	gi|1024840729|dbj|AP014809.1|	89.71	175	15	3	7657	7829	2140071	2140244	4e-52	220
Oe6_s02989	gi|1024840729|dbj|AP014809.1|	85.45	110	14	2	7691	7799	2215568	2215676	7e-20	113
Oe6_s02989	gi|1024840729|dbj|AP014809.1|	87.50	80	10	0	7660	7739	364545	364466	9e-14	93.5
Oe6_s02989	gi|218520385|gb|CP001298.1|	86.12	1232	165	6	5	1233	4985740	4986968	0.0	1323
Oe6_s02989	gi|218520385|gb|CP001298.1|	80.80	1328	228	27	2663	3978	4988346	4989658	0.0	1014
Oe6_s02989	gi|218520385|gb|CP001298.1|	89.05	137	13	2	7665	7800	2340917	2341052	1e-36	169
Oe6_s02989	gi|218520385|gb|CP001298.1|	88.00	75	9	0	7665	7739	308301	308227	1e-12	89.8
Oe6_s02989	gi|179342784|gb|CP001029.1|	86.11	1231	165	6	5	1232	5179851	5181078	0.0	1321
Oe6_s02989	gi|179342784|gb|CP001029.1|	81.10	1307	224	23	2682	3978	5182371	5183664	0.0	1024
Oe6_s02989	gi|179342784|gb|CP001029.1|	77.75	1753	327	55	4271	5990	1987114	1988836	0.0	1018
Oe6_s02989	gi|179342784|gb|CP001029.1|	77.21	961	180	30	1506	2448	5181221	5182160	8e-144	525
Oe6_s02989	gi|179342784|gb|CP001029.1|	76.97	343	67	9	6514	6850	1989315	1989651	1e-41	185
Oe6_s02989	gi|179342784|gb|CP001029.1|	86.58	149	13	5	7657	7801	1990603	1990748	3e-33	158
Oe6_s02989	gi|179342784|gb|CP001029.1|	86.11	108	11	4	7695	7800	2039158	2039263	7e-20	113
Oe6_s02989	gi|179342784|gb|CP001029.1|	87.50	80	10	0	7660	7739	382452	382373	9e-14	93.5
Oe6_s02989	gi|163661062|gb|CP000908.1|	85.75	1235	164	10	5	1233	4820487	4821715	0.0	1295
Oe6_s02989	gi|163661062|gb|CP000908.1|	80.42	1328	233	27	2663	3978	4823093	4824405	0.0	987
Oe6_s02989	gi|163661062|gb|CP000908.1|	76.79	349	75	6	6505	6850	2180256	2180601	3e-43	191
Oe6_s02989	gi|163661062|gb|CP000908.1|	89.78	137	12	2	7665	7800	2181521	2181656	3e-38	174
Oe6_s02989	gi|163661062|gb|CP000908.1|	88.00	75	9	0	7665	7739	319579	319505	1e-12	89.8
Oe6_s02989	gi|219944660|gb|CP001349.1|	84.94	1162	171	4	5	1164	4857202	4858361	0.0	1173
Oe6_s02989	gi|219944660|gb|CP001349.1|	79.66	1298	233	28	2669	3951	4859656	4860937	0.0	905
Oe6_s02989	gi|219944660|gb|CP001349.1|	76.55	1608	317	55	4271	5845	2056914	2058494	0.0	826
Oe6_s02989	gi|219944660|gb|CP001349.1|	93.48	92	6	0	7664	7755	2059270	2059361	4e-27	137
Oe6_s02989	gi|537382758|gb|CP003911.1|	83.93	1232	186	12	5	1230	4458037	4456812	0.0	1168
Oe6_s02989	gi|124257968|gb|CP000555.1|	84.58	1161	177	2	5	1164	1868948	1870107	0.0	1151
Oe6_s02989	gi|1052702473|emb|LT607803.1|	84.05	1179	177	10	5	1178	4820937	4822109	0.0	1125
Oe6_s02989	gi|760865928|dbj|AP014704.1|	84.26	1175	155	23	5	1164	1682389	1683548	0.0	1118
Oe6_s02989	gi|760865928|dbj|AP014704.1|	77.10	1607	322	42	4271	5851	1067175	1068761	0.0	887
Oe6_s02989	gi|760865928|dbj|AP014704.1|	76.66	1234	239	44	2721	3931	1686318	1685111	9e-178	638
Oe6_s02989	gi|760865928|dbj|AP014704.1|	90.57	106	4	5	7639	7741	1069696	1069798	2e-26	135
Oe6_s02989	gi|760865928|dbj|AP014704.1|	96.34	82	3	0	7665	7746	1069940	1070021	2e-26	135
Oe6_s02989	gi|315593157|gb|CP002417.1|	83.87	1172	180	9	5	1172	5136925	5135759	0.0	1109
Oe6_s02989	gi|951301122|gb|CP013140.1|	85.80	1049	139	9	5	1048	2599905	2600948	0.0	1103
Oe6_s02989	gi|951301122|gb|CP013140.1|	79.84	645	115	13	1782	2419	2601525	2602161	3e-123	457
Oe6_s02989	gi|951301122|gb|CP013140.1|	92.11	76	6	0	7664	7739	3977900	3977825	3e-18	108
