Oe6_s10592	gi|1061755639|gb|CP013457.1|	95.00	40	1	1	548	586	3911396	3911357	4e-04	62.1
Oe6_s10592	gi|968072388|ref|XM_002071037.2|	97.22	36	1	0	537	572	3660	3695	4e-04	62.1
Oe6_s10592	gi|926798736|ref|XM_014051338.1|	100.00	32	0	0	548	579	204	235	0.001	60.2
Oe6_s10592	gi|302833869|ref|XM_002948452.1|	100.00	32	0	0	548	579	1989	2020	0.001	60.2
Oe6_s10592	gi|923131184|ref|XM_013903604.1|	100.00	31	0	0	548	578	8823	8853	0.005	58.4
Oe6_s10592	gi|689116306|emb|LL622272.1|	97.06	34	1	0	547	580	9	42	0.005	58.4
Oe6_s10592	gi|1185561351|ref|XM_020866167.1|	100.00	30	0	0	550	579	1561	1590	0.019	56.5
Oe6_s10592	gi|1022974413|ref|XM_001371288.3|	100.00	30	0	0	548	577	125	154	0.019	56.5
Oe6_s10592	gi|968035939|ref|XM_002011671.2|	94.59	37	0	2	550	586	548	514	0.019	56.5
Oe6_s10592	gi|965831512|ref|XM_012131486.2|	94.59	37	1	1	552	587	1	37	0.019	56.5
Oe6_s10592	gi|965831510|ref|XM_012131484.2|	94.59	37	1	1	552	587	1	37	0.019	56.5
Oe6_s10592	gi|965831508|ref|XM_012131483.2|	94.59	37	1	1	552	587	1	37	0.019	56.5
Oe6_s10592	gi|926790564|ref|XM_014048302.1|	90.91	44	1	3	550	593	2462	2502	0.019	56.5
Oe6_s10592	gi|916413601|ref|XM_013372578.1|	100.00	30	0	0	548	577	5521	5550	0.019	56.5
Oe6_s10592	gi|830015916|ref|XM_004679590.2|	100.00	30	0	0	548	577	355	384	0.019	56.5
Oe6_s10592	gi|694532110|ref|XM_009496088.1|	100.00	30	0	0	548	577	305	276	0.019	56.5
Oe6_s10592	gi|667647428|ref|XM_008597324.1|	96.97	33	1	0	548	580	342	374	0.019	56.5
Oe6_s10592	gi|507937697|ref|XM_004679589.1|	100.00	30	0	0	548	577	392	421	0.019	56.5
Oe6_s10592	gi|321261807|ref|XM_003195575.1|	100.00	30	0	0	550	579	2321	2350	0.019	56.5
Oe6_s10592	gi|317461979|gb|CP000293.1|	100.00	30	0	0	550	579	409646	409675	0.019	56.5
Oe6_s10592	gi|302828655|ref|XM_002945849.1|	100.00	30	0	0	548	577	6464	6493	0.019	56.5
Oe6_s10592	gi|1195666982|ref|XM_021161200.1|	100.00	29	0	0	550	578	29	57	0.067	54.7
Oe6_s10592	gi|1195666978|ref|XM_021161078.1|	100.00	29	0	0	550	578	29	57	0.067	54.7
Oe6_s10592	gi|1111072620|ref|XM_019447392.1|	100.00	29	0	0	548	576	54	82	0.067	54.7
Oe6_s10592	gi|1111072616|ref|XM_019447384.1|	100.00	29	0	0	548	576	54	82	0.067	54.7
Oe6_s10592	gi|1111072612|ref|XM_019447383.1|	100.00	29	0	0	548	576	54	82	0.067	54.7
Oe6_s10592	gi|1111072604|ref|XM_019447380.1|	100.00	29	0	0	548	576	54	82	0.067	54.7
Oe6_s10592	gi|1111066956|ref|XM_019440209.1|	100.00	29	0	0	548	576	307	279	0.067	54.7
Oe6_s10592	gi|1062687821|ref|XM_018108939.1|	100.00	29	0	0	551	579	700	728	0.067	54.7
Oe6_s10592	gi|1061654123|gb|CP013414.1|	100.00	29	0	0	550	578	283960	283932	0.067	54.7
Oe6_s10592	gi|470493851|ref|XM_004346511.1|	100.00	29	0	0	551	579	873	901	0.067	54.7
Oe6_s10592	gi|333741867|gb|CP002735.1|	96.88	32	1	0	548	579	5622726	5622695	0.067	54.7
Oe6_s10592	gi|111147037|emb|CT573213.2|	100.00	29	0	0	548	576	3193015	3192987	0.067	54.7
Oe6_s10592	gi|1212180673|ref|XM_021684725.1|	100.00	28	0	0	550	577	35	8	0.24	52.8
Oe6_s10592	gi|1190440138|ref|XM_020967953.1|	100.00	28	0	0	552	579	29	56	0.24	52.8
Oe6_s10592	gi|1069516587|ref|XM_018305128.1|	100.00	28	0	0	550	577	1622	1595	0.24	52.8
Oe6_s10592	gi|1062918866|ref|XM_018066508.1|	100.00	28	0	0	550	577	1224	1251	0.24	52.8
Oe6_s10592	gi|1048052630|ref|XM_017605615.1|	100.00	28	0	0	548	575	562	589	0.24	52.8
Oe6_s10592	gi|926779293|ref|XM_014042667.1|	100.00	28	0	0	545	572	1072	1045	0.24	52.8
Oe6_s10592	gi|769835534|ref|XM_011649579.1|	96.88	32	0	1	3710	3740	1029	1060	0.24	52.8
Oe6_s10592	gi|692944705|gb|KM432701.1|	100.00	28	0	0	3713	3740	269	296	0.24	52.8
Oe6_s10592	gi|692943909|gb|KM431905.1|	100.00	28	0	0	3713	3740	521	494	0.24	52.8
Oe6_s10592	gi|692943553|gb|KM431549.1|	100.00	28	0	0	3713	3740	220	247	0.24	52.8
Oe6_s10592	gi|692942064|gb|KM430060.1|	100.00	28	0	0	3713	3740	234	261	0.24	52.8
Oe6_s10592	gi|692941318|gb|KM429314.1|	100.00	28	0	0	3713	3740	295	322	0.24	52.8
Oe6_s10592	gi|692918202|gb|KM416263.1|	100.00	28	0	0	3713	3740	466	493	0.24	52.8
Oe6_s10592	gi|692917688|gb|KM416002.1|	100.00	28	0	0	3713	3740	352	379	0.24	52.8
Oe6_s10592	gi|690472385|emb|LN012276.1|	100.00	28	0	0	550	577	10494	10467	0.24	52.8
Oe6_s10592	gi|687905053|emb|LK974155.1|	100.00	28	0	0	545	572	723	750	0.24	52.8
Oe6_s10592	gi|685611298|ref|XM_003916356.2|	100.00	28	0	0	545	572	72	99	0.24	52.8
Oe6_s10592	gi|302853067|ref|XM_002958005.1|	100.00	28	0	0	550	577	1642	1615	0.24	52.8
Oe6_s10592	gi|302847561|ref|XM_002955269.1|	100.00	28	0	0	545	572	2199	2226	0.24	52.8
Oe6_s10592	gi|242072004|ref|XM_002451234.1|	100.00	28	0	0	551	578	520	493	0.24	52.8
Oe6_s10592	gi|116197672|ref|XM_001224647.1|	96.88	32	0	1	3498	3529	331	301	0.24	52.8
Oe6_s10592	gi|32995616|dbj|AK110407.1|	100.00	28	0	0	548	575	1184	1211	0.24	52.8
