Oe6_s03307	gi|1041525582|gb|CP016268.1|	82.61	184	27	5	328	509	2117945	2118125	9e-34	158
Oe6_s03307	gi|71845263|gb|CP000089.1|	81.68	191	31	4	315	503	2172142	2171954	3e-33	156
Oe6_s03307	gi|922305621|gb|CP011801.1|	82.43	148	24	2	313	459	627931	627785	7e-25	128
Oe6_s03307	gi|113880062|gb|CP000435.1|	90.11	91	9	0	352	442	140232	140322	4e-22	119
Oe6_s03307	gi|852371558|gb|CP011941.1|	89.89	89	9	0	352	440	2290304	2290392	6e-21	115
Oe6_s03307	gi|116222307|gb|CP000473.1|	84.96	113	17	0	337	449	1437961	1438073	6e-21	115
Oe6_s03307	gi|1085742359|emb|LT629711.1|	93.75	48	3	0	932	979	935947	935900	3e-08	73.1
Oe6_s03307	gi|698315210|emb|LK996017.1|	87.10	62	8	0	1011	1072	2985315	2985376	1e-07	71.3
Oe6_s03307	gi|89332194|dbj|AP008230.1|	87.10	62	8	0	1011	1072	3029651	3029712	1e-07	71.3
Oe6_s03307	gi|333964010|gb|CP002776.1|	97.06	34	1	0	2057	2090	1297732	1297765	0.001	58.4
