Oe6_s04615	gi|288942818|gb|CP001905.1|	78.70	2718	493	69	34829	37506	1535324	1532653	0.0	1733
Oe6_s04615	gi|288942818|gb|CP001905.1|	77.30	1736	343	43	13335	15046	1984217	1985925	0.0	976
Oe6_s04615	gi|288942818|gb|CP001905.1|	92.98	57	3	1	37631	37686	1532583	1532527	1e-09	82.4
Oe6_s04615	gi|827623790|gb|CP011367.1|	78.64	2720	491	72	34829	37506	1966798	1964127	0.0	1722
Oe6_s04615	gi|827623790|gb|CP011367.1|	77.90	1715	342	32	13324	15021	835791	834097	0.0	1033
Oe6_s04615	gi|219994503|gb|CP001339.1|	78.46	2748	511	65	34795	37506	2758486	2755784	0.0	1720
Oe6_s04615	gi|219994503|gb|CP001339.1|	72.51	1164	252	52	13860	14995	1106635	1105512	9e-80	315
Oe6_s04615	gi|1073975945|gb|CP017448.1|	78.47	2694	496	71	34834	37491	2532988	2535633	0.0	1685
Oe6_s04615	gi|1073975945|gb|CP017448.1|	76.90	1931	395	46	13115	15021	1930683	1932586	0.0	1048
Oe6_s04615	gi|1073975945|gb|CP017448.1|	89.58	48	5	0	26756	26803	2422767	2422814	0.001	62.1
Oe6_s04615	gi|530669580|dbj|AP012978.1|	81.15	1995	334	32	35533	37509	682479	680509	0.0	1563
Oe6_s04615	gi|530669580|dbj|AP012978.1|	73.66	1154	228	61	13874	14995	1991199	1992308	1e-98	377
Oe6_s04615	gi|530669580|dbj|AP012978.1|	81.45	318	45	13	34831	35141	683169	682859	9e-60	248
Oe6_s04615	gi|570725612|gb|CP007029.1|	77.50	2756	514	90	34814	37522	952913	955609	0.0	1557
Oe6_s04615	gi|570725612|gb|CP007029.1|	76.99	1795	362	50	13312	15082	2779096	2780863	0.0	979
Oe6_s04615	gi|1085971387|emb|LT629780.1|	77.51	2681	505	80	34868	37510	3052038	3054658	0.0	1520
Oe6_s04615	gi|1085971387|emb|LT629780.1|	78.44	1554	291	37	11355	12886	3179109	3177578	0.0	974
Oe6_s04615	gi|1085971387|emb|LT629780.1|	81.41	156	22	6	26719	26871	812089	812240	2e-21	121
Oe6_s04615	gi|1073956898|gb|CP017415.1|	77.38	2706	515	82	34830	37491	2678046	2680698	0.0	1517
Oe6_s04615	gi|1073956898|gb|CP017415.1|	78.34	1782	332	45	35710	37470	1513998	1515746	0.0	1103
Oe6_s04615	gi|1073956898|gb|CP017415.1|	75.16	1836	394	55	13242	15046	1412046	1410242	0.0	808
Oe6_s04615	gi|395806679|gb|CP003725.1|	81.27	1906	310	40	35624	37510	2719501	2717624	0.0	1498
Oe6_s04615	gi|395806679|gb|CP003725.1|	77.72	1472	282	41	11355	12803	1392751	1394199	0.0	859
Oe6_s04615	gi|395806679|gb|CP003725.1|	74.11	1016	218	37	211	1202	542914	543908	1e-98	377
Oe6_s04615	gi|395806679|gb|CP003725.1|	74.17	542	120	19	13908	14439	1437379	1437910	2e-47	207
Oe6_s04615	gi|1209529658|gb|CP022002.1|	77.73	2541	471	75	35007	37510	2708487	2706005	0.0	1469
Oe6_s04615	gi|1209529658|gb|CP022002.1|	79.68	1555	282	30	11349	12886	5488253	5486716	0.0	1090
Oe6_s04615	gi|1209529658|gb|CP022002.1|	74.22	1257	267	48	11394	12617	3958706	3959938	1e-127	473
Oe6_s04615	gi|1209529658|gb|CP022002.1|	73.11	1532	326	72	13341	14832	1473770	1472285	6e-126	468
Oe6_s04615	gi|1209529658|gb|CP022002.1|	74.97	959	198	36	13895	14835	2431878	2432812	2e-106	403
Oe6_s04615	gi|1209529658|gb|CP022002.1|	75.25	703	143	26	523	1208	825916	826604	5e-77	305
Oe6_s04615	gi|1209529658|gb|CP022002.1|	72.76	1017	201	64	9619	10594	5526312	5525331	1e-67	274
